business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vQmvEq3ZfRUlzP98VvHBQA,Orange Leaf,4178-4198 Claire Dr,Indianapolis,IN,46240,39.90796,-86.09829,3.5,16,0,NA,TRUE,FALSE,1,NA,TRUE,NA,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Desserts, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
8cjw0td9VVUmhQTLpeFgRA,Zwahlen's Ice Cream & Chocolate,670 Shannondell Blvd,Audubon,PA,19403,40.12835,-75.40559,4.5,189,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Specialty Food, Chocolatiers & Shops",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
U31xGRcKKs5s-xSCO3VbMQ,Cold Stone Creamery,35607 US Highway 19 N,Palm Harbor,FL,34684,28.09583,-82.73799,3.5,19,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Custom Cakes, Cupcakes, Ice Cream & Frozen Yogurt",12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
IpfLdeexrKmIsQlnoW9B-w,Cali's Coffee & Creamery,"901 Rock Springs Rd, Ste 110",Smyrna,TN,37167,35.98397,-86.54705,3.5,39,0,NA,TRUE,NA,2,NA,TRUE,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,FALSE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,u'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Breakfast & Brunch, Sandwiches, Restaurants",NA,8:0-17:0,8:0-17:0,8:0-17:0,8:0-20:0,8:0-20:0,8:0-17:0,,,,,,,,,,,,,,,,,,,,
Hpp2wPmZS7n-45zQACNccA,Dairy Queen,5700 S Crescent Blvd,Pennsauken,NJ,8109,39.94375,-75.07009,3.5,6,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,TRUE,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Burgers, Food, Restaurants, Fast Food",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,
54SWNhBJPQDVKA-wOmGSbg,Lu Lu's Ice Cream Shop,19823 Gulf Blvd,Indian Shores,FL,33785,27.86162,-82.84756,5,166,1,NA,TRUE,TRUE,1,NA,TRUE,NA,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Candy Stores, Shopping, Used, Vintage & Consignment, Specialty Food, Fashion, Ice Cream & Frozen Yogurt, Food Trucks, Food",0:0-0:0,15:0-22:0,15:0-21:0,15:0-21:0,15:0-21:0,15:0-22:0,15:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
dRKiGi0mKgg-26fhzjoikw,Cherryberry,"1950 Manhattan Blvd, Ste 110",Harvey,LA,70058,29.88541,-90.05484,4.5,10,0,NA,TRUE,NA,1,NA,NA,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Desserts",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
xkYNvZlraS1JGleICGhE1w,Kyle's Kitchen,7000 Hollister Ave,Goleta,CA,93117,34.43053,-119.87224,3.5,129,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,u'beer_and_wine',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True},FALSE,TRUE,FALSE,'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"Burgers, Ice Cream & Frozen Yogurt, American (New), Restaurants, Salad, Chicken Shop, Food",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,
XiQoUSwYJYeBES68A_khMA,Rita's Italian Ice,790 Edison Furlong Rd,Furlong,PA,18925,40.29623,-75.08297,4.5,9,1,NA,TRUE,NA,1,NA,TRUE,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desserts, Food, Shaved Ice, Ice Cream & Frozen Yogurt",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CcYG7sneFNwy09sp7GKuA,Donut Distillery,311 Gallatin Ave,Nashville,TN,37206,36.18036,-86.74955,4.5,135,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,FALSE,NA,FALSE,FALSE,u'beer_and_wine',NA,NA,NA,NA,NA,NA,u'average',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Beer, Wine & Spirits, Food Trucks, Donuts, Food, Restaurants, Event Planning & Services, Coffee & Tea, Caterers",0:0-0:0,8:0-15:0,8:0-15:0,18:0-22:0,8:0-13:0,18:0-22:0,8:0-15:0,,,,,,,,,,,,,,,,,,,,,,,,,
0CtK6VnXGOQbZ3sUXSdjPw,Koneheads Ice Cream,"1980 N Olden Ave, Ste M",Ewing Township,NJ,8618,40.25271,-74.78836,4.5,12,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,FALSE,FALSE,NA,'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,TRUE,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Candy Stores, Specialty Food, Waffles, Restaurants, Food",12:30-21:0,12:30-21:0,12:30-21:0,12:30-21:0,12:30-21:30,12:30-21:30,12:30-21:0,,,,,,,,,,,,
#NAME?,Häagen-Dazs,160 N Gulph Rd,King of Prussia,PA,19406,40.08824,-75.39306,4.5,5,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,NA,'no',{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",0:0-0:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-18:0,,,,,,,,,,,,,,,,,,,,,,,,,
5vH_3zGUZXOCi03SkKVpTg,Rita's Italian Ice,214 N Broad St,Lansdale,PA,19446,40.24248,-75.28306,3,9,1,NA,TRUE,FALSE,1,NA,TRUE,None,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Shaved Ice, Ice Cream & Frozen Yogurt, Desserts",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
xAG6_QRd50p3LGpq7VSPoA,Dairy Queen Grill & Chill,922 2nd Street Pike,Richboro,PA,18954,40.21225,-75.0123,4,10,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,FALSE,'free',{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,u'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,TRUE,u'quiet',{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': None, 'breakfast': None},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Burgers, Restaurants, Food, Ice Cream & Frozen Yogurt",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,
RDXH141tT8d0FabI0dpr8w,Dunkin',660 Woodbury-Glassboro Rd,Sewell,NJ,8080,39.76464,-75.13372,3,8,1,NA,TRUE,FALSE,1,NA,FALSE,TRUE,NA,'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Donuts, Ice Cream & Frozen Yogurt, Coffee & Tea",5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0,5:0-19:0,,,,,,,,,,,,,,,,,,,,,,,,,
FqgJeqQ5WCcnwtE0detCMA,Sun Groves,3701 State Road 580,Oldsmar,FL,34677,28.03409,-82.68349,4,46,0,NA,TRUE,TRUE,1,NA,TRUE,NA,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowers & Gifts, Gift Shops, Fruits & Veggies, Food, Grocery, Shopping, Specialty Food, Ice Cream & Frozen Yogurt",10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
7arJd6e88ozMfrJT2nCwlA,Funky Sweets,11024 4th St N,Saint Petersburg,FL,33716,27.87258,-82.64013,4.5,206,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,u'average',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Desserts, Donuts, Specialty Food",0:0-0:0,NA,15:0-23:0,15:0-23:0,15:0-0:0,15:0-0:0,15:0-23:0,,,,,,,,,,,,,,,,,,,,,,,,,
a3bL9yt6CZXDePNKSjmheA,Dot Ice,205 1st St NE,Saint Petersburg,FL,33701,27.77382,-82.63383,4.5,31,0,NA,TRUE,TRUE,2,NA,TRUE,NA,TRUE,u'free',{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,FALSE,u'average',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Desserts, Ice Cream & Frozen Yogurt",0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-23:0,12:0-23:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
Gi9QELOz1pqH7kdEl1CHKw,Dairy Dip,9252 Hwy 23,Belle Chasse,LA,70037,29.83498,-90.00213,4.5,34,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,TRUE,NA,u'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,TRUE,FALSE,'quiet',{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Burgers, Ice Cream & Frozen Yogurt, Food, American (Traditional), Sandwiches",10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,,,,,,,,,,,,
iRzBS8kYV9lzlMQFYlhwfQ,Friendly's,3047 Route 38,Mount Laurel,NJ,8054,39.97146,-74.87013,2,22,0,NA,TRUE,TRUE,2,NA,TRUE,FALSE,FALSE,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,FALSE,FALSE,NA,'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Food, Burgers, Ice Cream & Frozen Yogurt, Restaurants",7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-0:0,7:0-0:0,7:0-22:0,,,,,,,,,,,,
aaUER_SHqZ1-JreZyo-Qfg,Ryan's Yogurt,"1261 Gulf Blvd, Ste 118",Clearwater,FL,33767,27.95198,-82.8297,1.5,6,1,NA,TRUE,NA,2,NA,TRUE,NA,FALSE,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
g29mjp_JF_LqNxm7I8_sYw,Cool Beans,16132 Churchview Dr,Lithia,FL,33547,27.8422,-82.21529,4.5,34,0,NA,TRUE,TRUE,2,NA,TRUE,NA,FALSE,'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coffee & Tea, Juice Bars & Smoothies, Food, Beer, Wine & Spirits, Ice Cream & Frozen Yogurt",7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-23:0,8:0-23:0,8:0-20:0,,,,,,,,,,,,,,,,,,,,,,,,,
7jWxO7zQOdGgyZAx00hgvw,Yogokiss,"4825 E 96th St, Ste 300",Indianapolis,IN,46240,39.9257,-86.08803,4,56,0,NA,TRUE,TRUE,1,NA,NA,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
mA_CJ6PVwf2fTCotjgg_Jw,Jeni's Splendid Ice Creams,"211 Franklin Rd, Ste 100",Brentwood,TN,37027,36.03273,-86.79041,4.5,82,1,NA,TRUE,FALSE,2,NA,TRUE,TRUE,FALSE,'no',{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",0:0-0:0,12:0-18:0,12:0-22:0,12:0-22:0,12:0-22:30,12:0-22:30,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
PVkZ_ms1oVj5YKqmIxFhmA,Red Mango,"1425 Locust St, Unit 2",Philadelphia,PA,19102,39.94859,-75.1659,4,35,0,NA,TRUE,NA,1,NA,NA,NA,NA,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
UD8-6c5IH6sYY5SSRCgbwA,The Cake Girl,14851 N Dale Mabry Hwy,Tampa,FL,33618,28.08384,-82.50397,4.5,96,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,TRUE,u'no',None,TRUE,NA,None,FALSE,FALSE,FALSE,u'none',NA,NA,NA,FALSE,NA,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food Stands, Food, Gluten-Free, Desserts, Ice Cream & Frozen Yogurt, Restaurants, Food Trucks, Cupcakes, Custom Cakes, Patisserie/Cake Shop, Bakeries, Event Planning & Services, Caterers",0:0-0:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,NA,,,,,,,,,,,,,,,,,,,,,,,,
S21eEzfi7Nrk8FKfhKEB5A,Tower Grove Creamery,3101 S Grand Blvd,Saint Louis,MO,63118,38.60264,-90.24259,4,122,1,FALSE,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",NA,17:0-20:30,17:0-20:30,17:0-20:30,17:0-20:30,14:0-20:30,14:0-20:30,,,,,,,,,,,,,,,,,,,,,,,,,
XnQcfEUc51iLBSZuYxO2eA,Baskin-Robbins 31 Flavors,"5150 Mae Anne Ave, Ste 210",Reno,NV,89523,39.53143,-119.86628,3.5,34,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'no',{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
ResKOCIrafbWCl-PPKeCuA,Yogurt Beach,"113 Los Altos Pkwy, Ste 100",Sparks,NV,89436,39.58278,-119.74109,4,74,1,NA,TRUE,TRUE,1,NA,TRUE,NA,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",13:0-21:0,13:0-21:0,13:0-21:0,13:0-21:0,13:0-21:0,13:0-21:0,13:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
YR9qEKublMApsX1NZTg9cw,Freshii,9240 Ellerslie Rd SW,Edmonton,AB,T6X 0K6,53.42604,-113.47626,3,5,1,NA,NA,TRUE,2,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,FALSE,FALSE,FALSE,FALSE,u'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,TRUE,NA,'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexican, Fast Food, Vegetarian, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Breakfast & Brunch, Food, Salad, Restaurants",10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,,,,,,,,,,,,,
wFh3TahiN41RdBSA1KAieA,Mom's Homemade Water Ice & Ice Cream,N Pine St,Langhorne,PA,19047,40.18056,-74.91856,4.5,25,1,NA,TRUE,FALSE,1,NA,TRUE,NA,NA,'no',{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Shaved Ice",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
6oeFoOXBcembgDTExuYYww,Comet Croissanterie and Creamery,640 W Woodbine Ave,Kirkwood,MO,63122,38.57411,-90.42017,4.5,34,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coffee & Tea, Bakeries, Food, Ice Cream & Frozen Yogurt",0:0-0:0,NA,7:0-11:0,7:0-11:0,7:0-11:0,7:0-11:0,7:0-11:0,,,,,,,,,,,,,,,,,,,,,,,,,
TliU3qXdh9G8R0Bpyie8Tw,Little Midway,1205 South Howard Ave,Tampa,FL,33606,27.93096,-82.48327,4.5,35,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'free',{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,u'average',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",0:0-0:0,NA,12:0-20:0,12:0-20:0,12:0-21:0,12:0-21:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
2zbzmiQ51oTE_mIdLEq-Pg,Twistee Treat - Valrico,1886 E State Rd 60,Valrico,FL,33594,27.9383,-82.2563,4,31,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,TRUE,FALSE,TRUE,'none',TRUE,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,TRUE,NA,'average',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Desserts, Restaurants, Juice Bars & Smoothies, Hot Dogs",0:0-0:0,13:0-22:30,13:0-22:30,13:0-20:0,13:0-23:30,13:0-23:30,13:0-22:30,,,,,,,,,,,,,,,,,
6ftc_EWY5lz4z1ru2JxksA,Dairy Queen,6507 Airline Hwy,Metairie,LA,70003,29.97817,-90.20514,3.5,30,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,NA,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,None,NA,FALSE,NA,NA,TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Fast Food, Burgers, Food, Restaurants",12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,,,,,,,,,,,,
